startDateTime,endDateTime,priPrecipBulk,priPrecipNumPts,priPrecipExpUncert,priPrecipFinalQF
"2020-01-01T00:00:00Z","2020-01-01T00:30:00Z",0.040,6.000,0.002,0
"2020-01-01T00:30:00Z","2020-01-01T01:00:00Z",0.080,6.000,0.003,0
"2020-01-01T01:00:00Z","2020-01-01T01:30:00Z",0.030,6.000,0.001,0
"2020-01-01T01:30:00Z","2020-01-01T02:00:00Z",0.030,6.000,0.001,0
"2020-01-01T02:00:00Z","2020-01-01T02:30:00Z",0.000,6.000,0.000,0
"2020-01-01T02:30:00Z","2020-01-01T03:00:00Z",0.020,6.000,0.001,0
"2020-01-01T03:00:00Z","2020-01-01T03:30:00Z",0.000,6.000,0.000,0
"2020-01-01T03:30:00Z","2020-01-01T04:00:00Z",0.000,6.000,0.000,0
"2020-01-01T04:00:00Z","2020-01-01T04:30:00Z",0.020,6.000,0.001,0
"2020-01-01T04:30:00Z","2020-01-01T05:00:00Z",0.000,6.000,0.000,0
"2020-01-01T05:00:00Z","2020-01-01T05:30:00Z",0.000,6.000,0.000,0
"2020-01-01T05:30:00Z","2020-01-01T06:00:00Z",0.000,6.000,0.000,0
"2020-01-01T06:00:00Z","2020-01-01T06:30:00Z",0.000,6.000,0.000,0
"2020-01-01T06:30:00Z","2020-01-01T07:00:00Z",0.000,6.000,0.000,0
"2020-01-01T07:00:00Z","2020-01-01T07:30:00Z",0.000,6.000,0.000,0
"2020-01-01T07:30:00Z","2020-01-01T08:00:00Z",0.000,6.000,0.000,0
"2020-01-01T08:00:00Z","2020-01-01T08:30:00Z",0.000,6.000,0.000,0
"2020-01-01T08:30:00Z","2020-01-01T09:00:00Z",0.000,6.000,0.000,0
"2020-01-01T09:00:00Z","2020-01-01T09:30:00Z",0.020,6.000,0.001,0
"2020-01-01T09:30:00Z","2020-01-01T10:00:00Z",0.000,6.000,0.000,0
"2020-01-01T10:00:00Z","2020-01-01T10:30:00Z",0.000,6.000,0.000,0
"2020-01-01T10:30:00Z","2020-01-01T11:00:00Z",0.000,6.000,0.000,0
"2020-01-01T11:00:00Z","2020-01-01T11:30:00Z",0.000,6.000,0.000,0
"2020-01-01T11:30:00Z","2020-01-01T12:00:00Z",0.000,6.000,0.000,0
"2020-01-01T12:00:00Z","2020-01-01T12:30:00Z",0.000,6.000,0.000,0
"2020-01-01T12:30:00Z","2020-01-01T13:00:00Z",0.000,6.000,0.000,0
"2020-01-01T13:00:00Z","2020-01-01T13:30:00Z",0.000,6.000,0.000,0
"2020-01-01T13:30:00Z","2020-01-01T14:00:00Z",0.000,6.000,0.000,0
"2020-01-01T14:00:00Z","2020-01-01T14:30:00Z",0.000,6.000,0.000,0
"2020-01-01T14:30:00Z","2020-01-01T15:00:00Z",0.000,6.000,0.000,0
"2020-01-01T15:00:00Z","2020-01-01T15:30:00Z",0.000,6.000,0.000,0
"2020-01-01T15:30:00Z","2020-01-01T16:00:00Z",0.000,6.000,0.000,0
"2020-01-01T16:00:00Z","2020-01-01T16:30:00Z",0.000,6.000,0.000,0
"2020-01-01T16:30:00Z","2020-01-01T17:00:00Z",0.070,6.000,0.003,0
"2020-01-01T17:00:00Z","2020-01-01T17:30:00Z",0.060,6.000,0.002,0
"2020-01-01T17:30:00Z","2020-01-01T18:00:00Z",0.050,6.000,0.002,0
"2020-01-01T18:00:00Z","2020-01-01T18:30:00Z",0.030,6.000,0.001,0
"2020-01-01T18:30:00Z","2020-01-01T19:00:00Z",0.040,6.000,0.002,0
"2020-01-01T19:00:00Z","2020-01-01T19:30:00Z",0.000,6.000,0.000,0
"2020-01-01T19:30:00Z","2020-01-01T20:00:00Z",0.000,6.000,0.000,0
"2020-01-01T20:00:00Z","2020-01-01T20:30:00Z",0.000,6.000,0.000,0
"2020-01-01T20:30:00Z","2020-01-01T21:00:00Z",0.000,6.000,0.000,0
"2020-01-01T21:00:00Z","2020-01-01T21:30:00Z",0.000,6.000,0.000,0
"2020-01-01T21:30:00Z","2020-01-01T22:00:00Z",0.020,6.000,0.001,0
"2020-01-01T22:00:00Z","2020-01-01T22:30:00Z",0.020,6.000,0.001,0
"2020-01-01T22:30:00Z","2020-01-01T23:00:00Z",0.000,6.000,0.000,0
"2020-01-01T23:00:00Z","2020-01-01T23:30:00Z",0.000,6.000,0.000,0
"2020-01-01T23:30:00Z","2020-01-02T00:00:00Z",0.000,6.000,0.000,0
"2020-01-02T00:00:00Z","2020-01-02T00:30:00Z",0.000,6.000,0.000,0
"2020-01-02T00:30:00Z","2020-01-02T01:00:00Z",0.000,6.000,0.000,0
"2020-01-02T01:00:00Z","2020-01-02T01:30:00Z",0.000,6.000,0.000,0
"2020-01-02T01:30:00Z","2020-01-02T02:00:00Z",0.020,6.000,0.001,0
"2020-01-02T02:00:00Z","2020-01-02T02:30:00Z",0.000,6.000,0.000,0
"2020-01-02T02:30:00Z","2020-01-02T03:00:00Z",0.000,6.000,0.000,0
"2020-01-02T03:00:00Z","2020-01-02T03:30:00Z",0.020,6.000,0.001,0
"2020-01-02T03:30:00Z","2020-01-02T04:00:00Z",0.050,6.000,0.002,0
"2020-01-02T04:00:00Z","2020-01-02T04:30:00Z",0.000,6.000,0.000,0
"2020-01-02T04:30:00Z","2020-01-02T05:00:00Z",0.000,6.000,0.000,0
"2020-01-02T05:00:00Z","2020-01-02T05:30:00Z",0.000,6.000,0.000,0
"2020-01-02T05:30:00Z","2020-01-02T06:00:00Z",0.000,6.000,0.000,0
"2020-01-02T06:00:00Z","2020-01-02T06:30:00Z",0.000,6.000,0.000,0
"2020-01-02T06:30:00Z","2020-01-02T07:00:00Z",0.000,6.000,0.000,0
"2020-01-02T07:00:00Z","2020-01-02T07:30:00Z",0.000,6.000,0.000,0
"2020-01-02T07:30:00Z","2020-01-02T08:00:00Z",0.000,6.000,0.000,0
"2020-01-02T08:00:00Z","2020-01-02T08:30:00Z",0.000,6.000,0.000,0
"2020-01-02T08:30:00Z","2020-01-02T09:00:00Z",0.000,6.000,0.000,0
"2020-01-02T09:00:00Z","2020-01-02T09:30:00Z",0.000,6.000,0.000,0
"2020-01-02T09:30:00Z","2020-01-02T10:00:00Z",0.000,6.000,0.000,0
"2020-01-02T10:00:00Z","2020-01-02T10:30:00Z",0.000,6.000,0.000,0
"2020-01-02T10:30:00Z","2020-01-02T11:00:00Z",0.000,6.000,0.000,0
"2020-01-02T11:00:00Z","2020-01-02T11:30:00Z",0.000,6.000,0.000,0
"2020-01-02T11:30:00Z","2020-01-02T12:00:00Z",0.000,6.000,0.000,0
"2020-01-02T12:00:00Z","2020-01-02T12:30:00Z",0.000,6.000,0.000,0
"2020-01-02T12:30:00Z","2020-01-02T13:00:00Z",0.000,6.000,0.000,0
"2020-01-02T13:00:00Z","2020-01-02T13:30:00Z",0.000,6.000,0.000,0
"2020-01-02T13:30:00Z","2020-01-02T14:00:00Z",0.000,6.000,0.000,0
"2020-01-02T14:00:00Z","2020-01-02T14:30:00Z",0.000,6.000,0.000,0
"2020-01-02T14:30:00Z","2020-01-02T15:00:00Z",0.000,6.000,0.000,0
"2020-01-02T15:00:00Z","2020-01-02T15:30:00Z",0.000,6.000,0.000,0
"2020-01-02T15:30:00Z","2020-01-02T16:00:00Z",0.000,6.000,0.000,0
"2020-01-02T16:00:00Z","2020-01-02T16:30:00Z",0.000,6.000,0.000,0
"2020-01-02T16:30:00Z","2020-01-02T17:00:00Z",0.020,6.000,0.001,0
"2020-01-02T17:00:00Z","2020-01-02T17:30:00Z",0.020,6.000,0.001,0
"2020-01-02T17:30:00Z","2020-01-02T18:00:00Z",0.020,6.000,0.001,0
"2020-01-02T18:00:00Z","2020-01-02T18:30:00Z",0.040,6.000,0.002,0
"2020-01-02T18:30:00Z","2020-01-02T19:00:00Z",0.000,6.000,0.000,0
"2020-01-02T19:00:00Z","2020-01-02T19:30:00Z",0.000,6.000,0.000,0
"2020-01-02T19:30:00Z","2020-01-02T20:00:00Z",0.000,6.000,0.000,0
"2020-01-02T20:00:00Z","2020-01-02T20:30:00Z",0.000,6.000,0.000,0
"2020-01-02T20:30:00Z","2020-01-02T21:00:00Z",0.000,6.000,0.000,0
"2020-01-02T21:00:00Z","2020-01-02T21:30:00Z",0.000,6.000,0.000,0
"2020-01-02T21:30:00Z","2020-01-02T22:00:00Z",0.000,6.000,0.000,0
"2020-01-02T22:00:00Z","2020-01-02T22:30:00Z",0.000,6.000,0.000,0
"2020-01-02T22:30:00Z","2020-01-02T23:00:00Z",0.000,6.000,0.000,0
"2020-01-02T23:00:00Z","2020-01-02T23:30:00Z",0.000,6.000,0.000,0
"2020-01-02T23:30:00Z","2020-01-03T00:00:00Z",0.000,6.000,0.000,0
"2020-01-03T00:00:00Z","2020-01-03T00:30:00Z",0.060,6.000,0.002,0
"2020-01-03T00:30:00Z","2020-01-03T01:00:00Z",0.000,6.000,0.000,0
"2020-01-03T01:00:00Z","2020-01-03T01:30:00Z",0.070,6.000,0.003,0
"2020-01-03T01:30:00Z","2020-01-03T02:00:00Z",0.020,6.000,0.001,0
"2020-01-03T02:00:00Z","2020-01-03T02:30:00Z",0.390,6.000,0.015,0
"2020-01-03T02:30:00Z","2020-01-03T03:00:00Z",0.210,6.000,0.008,0
"2020-01-03T03:00:00Z","2020-01-03T03:30:00Z",0.190,6.000,0.007,0
"2020-01-03T03:30:00Z","2020-01-03T04:00:00Z",0.200,6.000,0.008,0
"2020-01-03T04:00:00Z","2020-01-03T04:30:00Z",0.050,6.000,0.002,0
"2020-01-03T04:30:00Z","2020-01-03T05:00:00Z",0.000,6.000,0.000,0
"2020-01-03T05:00:00Z","2020-01-03T05:30:00Z",0.000,6.000,0.000,0
"2020-01-03T05:30:00Z","2020-01-03T06:00:00Z",0.000,6.000,0.000,0
"2020-01-03T06:00:00Z","2020-01-03T06:30:00Z",0.000,6.000,0.000,0
"2020-01-03T06:30:00Z","2020-01-03T07:00:00Z",0.000,6.000,0.000,0
"2020-01-03T07:00:00Z","2020-01-03T07:30:00Z",0.020,6.000,0.001,0
"2020-01-03T07:30:00Z","2020-01-03T08:00:00Z",0.000,6.000,0.000,0
"2020-01-03T08:00:00Z","2020-01-03T08:30:00Z",0.000,6.000,0.000,0
"2020-01-03T08:30:00Z","2020-01-03T09:00:00Z",0.000,6.000,0.000,0
"2020-01-03T09:00:00Z","2020-01-03T09:30:00Z",0.000,6.000,0.000,0
"2020-01-03T09:30:00Z","2020-01-03T10:00:00Z",0.020,6.000,0.001,0
"2020-01-03T10:00:00Z","2020-01-03T10:30:00Z",0.000,6.000,0.000,0
"2020-01-03T10:30:00Z","2020-01-03T11:00:00Z",0.020,6.000,0.001,0
"2020-01-03T11:00:00Z","2020-01-03T11:30:00Z",0.000,6.000,0.000,0
"2020-01-03T11:30:00Z","2020-01-03T12:00:00Z",0.020,6.000,0.001,0
"2020-01-03T12:00:00Z","2020-01-03T12:30:00Z",0.000,6.000,0.000,0
"2020-01-03T12:30:00Z","2020-01-03T13:00:00Z",0.020,6.000,0.001,0
"2020-01-03T13:00:00Z","2020-01-03T13:30:00Z",0.000,6.000,0.000,0
"2020-01-03T13:30:00Z","2020-01-03T14:00:00Z",0.020,6.000,0.001,0
"2020-01-03T14:00:00Z","2020-01-03T14:30:00Z",0.050,6.000,0.002,0
"2020-01-03T14:30:00Z","2020-01-03T15:00:00Z",0.030,6.000,0.001,0
"2020-01-03T15:00:00Z","2020-01-03T15:30:00Z",0.000,6.000,0.000,0
"2020-01-03T15:30:00Z","2020-01-03T16:00:00Z",0.020,6.000,0.001,0
"2020-01-03T16:00:00Z","2020-01-03T16:30:00Z",0.020,6.000,0.001,0
"2020-01-03T16:30:00Z","2020-01-03T17:00:00Z",0.000,6.000,0.000,0
"2020-01-03T17:00:00Z","2020-01-03T17:30:00Z",0.060,6.000,0.002,0
"2020-01-03T17:30:00Z","2020-01-03T18:00:00Z",0.090,6.000,0.003,0
"2020-01-03T18:00:00Z","2020-01-03T18:30:00Z",0.000,6.000,0.000,0
"2020-01-03T18:30:00Z","2020-01-03T19:00:00Z",0.080,6.000,0.003,0
"2020-01-03T19:00:00Z","2020-01-03T19:30:00Z",0.030,6.000,0.001,0
"2020-01-03T19:30:00Z","2020-01-03T20:00:00Z",0.020,6.000,0.001,0
"2020-01-03T20:00:00Z","2020-01-03T20:30:00Z",0.000,6.000,0.000,0
"2020-01-03T20:30:00Z","2020-01-03T21:00:00Z",0.000,6.000,0.000,0
"2020-01-03T21:00:00Z","2020-01-03T21:30:00Z",0.000,6.000,0.000,0
"2020-01-03T21:30:00Z","2020-01-03T22:00:00Z",0.020,6.000,0.001,0
"2020-01-03T22:00:00Z","2020-01-03T22:30:00Z",0.000,6.000,0.000,0
"2020-01-03T22:30:00Z","2020-01-03T23:00:00Z",0.000,6.000,0.000,0
"2020-01-03T23:00:00Z","2020-01-03T23:30:00Z",0.000,6.000,0.000,0
"2020-01-03T23:30:00Z","2020-01-04T00:00:00Z",0.020,6.000,0.001,0
"2020-01-04T00:00:00Z","2020-01-04T00:30:00Z",0.000,6.000,0.000,0
"2020-01-04T00:30:00Z","2020-01-04T01:00:00Z",0.000,6.000,0.000,0
"2020-01-04T01:00:00Z","2020-01-04T01:30:00Z",0.000,6.000,0.000,0
"2020-01-04T01:30:00Z","2020-01-04T02:00:00Z",0.000,6.000,0.000,0
"2020-01-04T02:00:00Z","2020-01-04T02:30:00Z",0.000,6.000,0.000,0
"2020-01-04T02:30:00Z","2020-01-04T03:00:00Z",0.000,6.000,0.000,0
"2020-01-04T03:00:00Z","2020-01-04T03:30:00Z",0.020,6.000,0.001,0
"2020-01-04T03:30:00Z","2020-01-04T04:00:00Z",0.000,6.000,0.000,0
"2020-01-04T04:00:00Z","2020-01-04T04:30:00Z",0.000,6.000,0.000,0
"2020-01-04T04:30:00Z","2020-01-04T05:00:00Z",0.000,6.000,0.000,0
"2020-01-04T05:00:00Z","2020-01-04T05:30:00Z",0.000,6.000,0.000,0
"2020-01-04T05:30:00Z","2020-01-04T06:00:00Z",0.000,6.000,0.000,0
"2020-01-04T06:00:00Z","2020-01-04T06:30:00Z",0.000,6.000,0.000,0
"2020-01-04T06:30:00Z","2020-01-04T07:00:00Z",0.000,6.000,0.000,0
"2020-01-04T07:00:00Z","2020-01-04T07:30:00Z",0.000,6.000,0.000,0
"2020-01-04T07:30:00Z","2020-01-04T08:00:00Z",0.000,6.000,0.000,0
"2020-01-04T08:00:00Z","2020-01-04T08:30:00Z",0.020,6.000,0.001,0
"2020-01-04T08:30:00Z","2020-01-04T09:00:00Z",0.060,6.000,0.002,0
"2020-01-04T09:00:00Z","2020-01-04T09:30:00Z",0.000,6.000,0.000,0
"2020-01-04T09:30:00Z","2020-01-04T10:00:00Z",0.000,6.000,0.000,0
"2020-01-04T10:00:00Z","2020-01-04T10:30:00Z",0.000,6.000,0.000,0
"2020-01-04T10:30:00Z","2020-01-04T11:00:00Z",0.000,6.000,0.000,0
"2020-01-04T11:00:00Z","2020-01-04T11:30:00Z",0.000,6.000,0.000,0
"2020-01-04T11:30:00Z","2020-01-04T12:00:00Z",0.000,6.000,0.000,0
"2020-01-04T12:00:00Z","2020-01-04T12:30:00Z",0.000,6.000,0.000,0
"2020-01-04T12:30:00Z","2020-01-04T13:00:00Z",0.000,6.000,0.000,0
"2020-01-04T13:00:00Z","2020-01-04T13:30:00Z",0.000,6.000,0.000,0
"2020-01-04T13:30:00Z","2020-01-04T14:00:00Z",0.000,6.000,0.000,0
"2020-01-04T14:00:00Z","2020-01-04T14:30:00Z",0.000,6.000,0.000,0
"2020-01-04T14:30:00Z","2020-01-04T15:00:00Z",0.000,6.000,0.000,0
"2020-01-04T15:00:00Z","2020-01-04T15:30:00Z",0.000,6.000,0.000,0
"2020-01-04T15:30:00Z","2020-01-04T16:00:00Z",0.000,6.000,0.000,0
"2020-01-04T16:00:00Z","2020-01-04T16:30:00Z",0.080,6.000,0.003,0
"2020-01-04T16:30:00Z","2020-01-04T17:00:00Z",0.000,6.000,0.000,0
"2020-01-04T17:00:00Z","2020-01-04T17:30:00Z",0.000,6.000,0.000,0
"2020-01-04T17:30:00Z","2020-01-04T18:00:00Z",0.000,6.000,0.000,0
"2020-01-04T18:00:00Z","2020-01-04T18:30:00Z",0.080,6.000,0.003,0
"2020-01-04T18:30:00Z","2020-01-04T19:00:00Z",0.020,6.000,0.001,0
"2020-01-04T19:00:00Z","2020-01-04T19:30:00Z",0.000,6.000,0.000,0
"2020-01-04T19:30:00Z","2020-01-04T20:00:00Z",0.000,6.000,0.000,0
"2020-01-04T20:00:00Z","2020-01-04T20:30:00Z",0.040,6.000,0.002,0
"2020-01-04T20:30:00Z","2020-01-04T21:00:00Z",0.020,6.000,0.001,0
"2020-01-04T21:00:00Z","2020-01-04T21:30:00Z",0.050,6.000,0.002,0
"2020-01-04T21:30:00Z","2020-01-04T22:00:00Z",0.140,6.000,0.005,0
"2020-01-04T22:00:00Z","2020-01-04T22:30:00Z",0.090,6.000,0.003,0
"2020-01-04T22:30:00Z","2020-01-04T23:00:00Z",0.000,6.000,0.000,0
"2020-01-04T23:00:00Z","2020-01-04T23:30:00Z",0.040,6.000,0.002,0
"2020-01-04T23:30:00Z","2020-01-05T00:00:00Z",0.900,6.000,0.035,0
"2020-01-05T00:00:00Z","2020-01-05T00:30:00Z",0.090,6.000,0.003,0
"2020-01-05T00:30:00Z","2020-01-05T01:00:00Z",0.660,6.000,0.025,0
"2020-01-05T01:00:00Z","2020-01-05T01:30:00Z",0.430,6.000,0.017,0
"2020-01-05T01:30:00Z","2020-01-05T02:00:00Z",0.000,6.000,0.000,0
"2020-01-05T02:00:00Z","2020-01-05T02:30:00Z",0.000,6.000,0.000,0
"2020-01-05T02:30:00Z","2020-01-05T03:00:00Z",0.000,6.000,0.000,0
"2020-01-05T03:00:00Z","2020-01-05T03:30:00Z",0.000,6.000,0.000,0
"2020-01-05T03:30:00Z","2020-01-05T04:00:00Z",0.100,6.000,0.004,0
"2020-01-05T04:00:00Z","2020-01-05T04:30:00Z",0.000,6.000,0.000,0
"2020-01-05T04:30:00Z","2020-01-05T05:00:00Z",0.330,6.000,0.013,0
"2020-01-05T05:00:00Z","2020-01-05T05:30:00Z",0.140,6.000,0.005,0
"2020-01-05T05:30:00Z","2020-01-05T06:00:00Z",0.420,6.000,0.016,0
"2020-01-05T06:00:00Z","2020-01-05T06:30:00Z",0.770,6.000,0.030,0
"2020-01-05T06:30:00Z","2020-01-05T07:00:00Z",0.610,6.000,0.023,0
"2020-01-05T07:00:00Z","2020-01-05T07:30:00Z",0.200,6.000,0.008,0
"2020-01-05T07:30:00Z","2020-01-05T08:00:00Z",1.170,6.000,0.045,0
"2020-01-05T08:00:00Z","2020-01-05T08:30:00Z",0.080,6.000,0.003,0
"2020-01-05T08:30:00Z","2020-01-05T09:00:00Z",0.000,6.000,0.000,0
"2020-01-05T09:00:00Z","2020-01-05T09:30:00Z",0.270,6.000,0.010,0
"2020-01-05T09:30:00Z","2020-01-05T10:00:00Z",0.370,6.000,0.014,0
"2020-01-05T10:00:00Z","2020-01-05T10:30:00Z",0.170,6.000,0.007,0
"2020-01-05T10:30:00Z","2020-01-05T11:00:00Z",1.010,6.000,0.039,0
"2020-01-05T11:00:00Z","2020-01-05T11:30:00Z",1.030,6.000,0.040,0
"2020-01-05T11:30:00Z","2020-01-05T12:00:00Z",0.700,6.000,0.027,0
"2020-01-05T12:00:00Z","2020-01-05T12:30:00Z",0.950,6.000,0.036,0
"2020-01-05T12:30:00Z","2020-01-05T13:00:00Z",0.730,6.000,0.028,0
"2020-01-05T13:00:00Z","2020-01-05T13:30:00Z",1.010,6.000,0.039,0
"2020-01-05T13:30:00Z","2020-01-05T14:00:00Z",0.350,6.000,0.013,0
"2020-01-05T14:00:00Z","2020-01-05T14:30:00Z",0.390,6.000,0.015,0
"2020-01-05T14:30:00Z","2020-01-05T15:00:00Z",0.760,6.000,0.029,0
"2020-01-05T15:00:00Z","2020-01-05T15:30:00Z",5.090,6.000,0.195,0
"2020-01-05T15:30:00Z","2020-01-05T16:00:00Z",0.580,6.000,0.022,0
"2020-01-05T16:00:00Z","2020-01-05T16:30:00Z",0.110,6.000,0.004,0
"2020-01-05T16:30:00Z","2020-01-05T17:00:00Z",0.000,6.000,0.000,0
"2020-01-05T17:00:00Z","2020-01-05T17:30:00Z",0.000,6.000,0.000,0
"2020-01-05T17:30:00Z","2020-01-05T18:00:00Z",0.020,6.000,0.001,0
"2020-01-05T18:00:00Z","2020-01-05T18:30:00Z",0.020,6.000,0.001,0
"2020-01-05T18:30:00Z","2020-01-05T19:00:00Z",0.050,6.000,0.002,0
"2020-01-05T19:00:00Z","2020-01-05T19:30:00Z",0.030,6.000,0.001,0
"2020-01-05T19:30:00Z","2020-01-05T20:00:00Z",0.070,6.000,0.003,0
"2020-01-05T20:00:00Z","2020-01-05T20:30:00Z",0.020,6.000,0.001,0
"2020-01-05T20:30:00Z","2020-01-05T21:00:00Z",0.020,6.000,0.001,0
"2020-01-05T21:00:00Z","2020-01-05T21:30:00Z",0.000,6.000,0.000,0
"2020-01-05T21:30:00Z","2020-01-05T22:00:00Z",0.050,6.000,0.002,0
"2020-01-05T22:00:00Z","2020-01-05T22:30:00Z",0.000,6.000,0.000,0
"2020-01-05T22:30:00Z","2020-01-05T23:00:00Z",0.000,6.000,0.000,0
"2020-01-05T23:00:00Z","2020-01-05T23:30:00Z",0.000,6.000,0.000,0
"2020-01-05T23:30:00Z","2020-01-06T00:00:00Z",0.000,6.000,0.000,0
"2020-01-06T00:00:00Z","2020-01-06T00:30:00Z",0.000,6.000,0.000,0
"2020-01-06T00:30:00Z","2020-01-06T01:00:00Z",0.000,6.000,0.000,0
"2020-01-06T01:00:00Z","2020-01-06T01:30:00Z",0.000,6.000,0.000,0
"2020-01-06T01:30:00Z","2020-01-06T02:00:00Z",0.000,6.000,0.000,0
"2020-01-06T02:00:00Z","2020-01-06T02:30:00Z",0.000,6.000,0.000,0
"2020-01-06T02:30:00Z","2020-01-06T03:00:00Z",0.350,6.000,0.013,0
"2020-01-06T03:00:00Z","2020-01-06T03:30:00Z",1.380,6.000,0.053,0
"2020-01-06T03:30:00Z","2020-01-06T04:00:00Z",0.900,6.000,0.035,0
"2020-01-06T04:00:00Z","2020-01-06T04:30:00Z",0.500,6.000,0.019,0
"2020-01-06T04:30:00Z","2020-01-06T05:00:00Z",0.370,6.000,0.014,0
"2020-01-06T05:00:00Z","2020-01-06T05:30:00Z",0.940,6.000,0.036,0
"2020-01-06T05:30:00Z","2020-01-06T06:00:00Z",2.470,6.000,0.095,0
"2020-01-06T06:00:00Z","2020-01-06T06:30:00Z",0.870,6.000,0.033,0
"2020-01-06T06:30:00Z","2020-01-06T07:00:00Z",1.000,6.000,0.038,0
"2020-01-06T07:00:00Z","2020-01-06T07:30:00Z",0.560,6.000,0.022,0
"2020-01-06T07:30:00Z","2020-01-06T08:00:00Z",0.300,6.000,0.012,0
"2020-01-06T08:00:00Z","2020-01-06T08:30:00Z",0.780,6.000,0.030,0
"2020-01-06T08:30:00Z","2020-01-06T09:00:00Z",0.230,6.000,0.009,0
"2020-01-06T09:00:00Z","2020-01-06T09:30:00Z",1.370,6.000,0.053,0
"2020-01-06T09:30:00Z","2020-01-06T10:00:00Z",1.170,6.000,0.045,0
"2020-01-06T10:00:00Z","2020-01-06T10:30:00Z",0.520,6.000,0.020,0
"2020-01-06T10:30:00Z","2020-01-06T11:00:00Z",1.760,6.000,0.068,0
"2020-01-06T11:00:00Z","2020-01-06T11:30:00Z",0.430,6.000,0.017,0
"2020-01-06T11:30:00Z","2020-01-06T12:00:00Z",0.030,6.000,0.001,0
"2020-01-06T12:00:00Z","2020-01-06T12:30:00Z",0.000,6.000,0.000,0
"2020-01-06T12:30:00Z","2020-01-06T13:00:00Z",0.000,6.000,0.000,0
"2020-01-06T13:00:00Z","2020-01-06T13:30:00Z",0.030,6.000,0.001,0
"2020-01-06T13:30:00Z","2020-01-06T14:00:00Z",0.220,6.000,0.008,0
"2020-01-06T14:00:00Z","2020-01-06T14:30:00Z",0.180,6.000,0.007,0
"2020-01-06T14:30:00Z","2020-01-06T15:00:00Z",0.050,6.000,0.002,0
"2020-01-06T15:00:00Z","2020-01-06T15:30:00Z",0.210,6.000,0.008,0
"2020-01-06T15:30:00Z","2020-01-06T16:00:00Z",0.020,6.000,0.001,0
"2020-01-06T16:00:00Z","2020-01-06T16:30:00Z",0.000,6.000,0.000,0
"2020-01-06T16:30:00Z","2020-01-06T17:00:00Z",0.000,6.000,0.000,0
"2020-01-06T17:00:00Z","2020-01-06T17:30:00Z",0.000,6.000,0.000,0
"2020-01-06T17:30:00Z","2020-01-06T18:00:00Z",0.000,6.000,0.000,0
"2020-01-06T18:00:00Z","2020-01-06T18:30:00Z",0.020,6.000,0.001,0
"2020-01-06T18:30:00Z","2020-01-06T19:00:00Z",0.120,6.000,0.005,0
"2020-01-06T19:00:00Z","2020-01-06T19:30:00Z",0.030,6.000,0.001,0
"2020-01-06T19:30:00Z","2020-01-06T20:00:00Z",0.040,6.000,0.002,0
"2020-01-06T20:00:00Z","2020-01-06T20:30:00Z",0.050,6.000,0.002,0
"2020-01-06T20:30:00Z","2020-01-06T21:00:00Z",0.040,6.000,0.002,0
"2020-01-06T21:00:00Z","2020-01-06T21:30:00Z",0.060,6.000,0.002,0
"2020-01-06T21:30:00Z","2020-01-06T22:00:00Z",0.020,6.000,0.001,0
"2020-01-06T22:00:00Z","2020-01-06T22:30:00Z",0.000,6.000,0.000,0
"2020-01-06T22:30:00Z","2020-01-06T23:00:00Z",0.020,6.000,0.001,0
"2020-01-06T23:00:00Z","2020-01-06T23:30:00Z",0.020,6.000,0.001,0
"2020-01-06T23:30:00Z","2020-01-07T00:00:00Z",0.020,6.000,0.001,0
"2020-01-07T00:00:00Z","2020-01-07T00:30:00Z",0.020,6.000,0.001,0
"2020-01-07T00:30:00Z","2020-01-07T01:00:00Z",0.000,6.000,0.000,0
"2020-01-07T01:00:00Z","2020-01-07T01:30:00Z",0.000,6.000,0.000,0
"2020-01-07T01:30:00Z","2020-01-07T02:00:00Z",0.040,6.000,0.002,0
"2020-01-07T02:00:00Z","2020-01-07T02:30:00Z",0.040,6.000,0.002,0
"2020-01-07T02:30:00Z","2020-01-07T03:00:00Z",0.000,6.000,0.000,0
"2020-01-07T03:00:00Z","2020-01-07T03:30:00Z",0.000,6.000,0.000,0
"2020-01-07T03:30:00Z","2020-01-07T04:00:00Z",0.050,6.000,0.002,0
"2020-01-07T04:00:00Z","2020-01-07T04:30:00Z",0.020,6.000,0.001,0
"2020-01-07T04:30:00Z","2020-01-07T05:00:00Z",0.000,6.000,0.000,0
"2020-01-07T05:00:00Z","2020-01-07T05:30:00Z",0.020,6.000,0.001,0
"2020-01-07T05:30:00Z","2020-01-07T06:00:00Z",0.000,6.000,0.000,0
"2020-01-07T06:00:00Z","2020-01-07T06:30:00Z",0.000,6.000,0.000,0
"2020-01-07T06:30:00Z","2020-01-07T07:00:00Z",0.000,6.000,0.000,0
"2020-01-07T07:00:00Z","2020-01-07T07:30:00Z",0.000,6.000,0.000,0
"2020-01-07T07:30:00Z","2020-01-07T08:00:00Z",0.000,6.000,0.000,0
"2020-01-07T08:00:00Z","2020-01-07T08:30:00Z",0.050,6.000,0.002,0
"2020-01-07T08:30:00Z","2020-01-07T09:00:00Z",0.000,6.000,0.000,0
"2020-01-07T09:00:00Z","2020-01-07T09:30:00Z",0.000,6.000,0.000,0
"2020-01-07T09:30:00Z","2020-01-07T10:00:00Z",0.000,6.000,0.000,0
"2020-01-07T10:00:00Z","2020-01-07T10:30:00Z",0.000,6.000,0.000,0
