2020-07-06 22:00:00+00:00,5.5,23,111.037758,150,7.512,10.56975506
2020-07-09 05:30:00+00:00,6.8000002,23,111.037758,600,33.053,-11.96260551
2020-07-14 16:00:00+00:00,6.8000002,23,111.037758,570,56.59,-9.563527125
2020-07-18 09:30:00+00:00,3.9000001,23,111.037758,120,17.528,-18.28502967
2020-07-21 17:30:00+00:00,3.9000001,23,111.037758,270,11.52,-9.895833333
2020-08-08 10:00:00+00:00,5.5999999,23,111.037758,120,16.026,-1.559965057
2020-08-13 05:00:00+00:00,5.5999999,23,111.037758,270,5.511,-9.018326982
2020-09-09 18:30:00+00:00,4.5999999,23,111.037758,450,8.923,-49.87111958
2020-09-12 08:00:00+00:00,4.5999999,23,111.037758,870,27.26,12.13499633
2020-09-24 06:00:00+00:00,2,23,111.037758,270,22.795,5.742487388
2020-09-24 16:30:00+00:00,2,23,111.037758,270,8.922,10.52454607
2020-10-12 11:00:00+00:00,0.5,23,111.037758,390,18.831,5.209494982
2020-10-20 21:30:00+00:00,0.7,23,111.037758,480,6.943,99.06380527
2020-10-22 16:00:00+00:00,0.7,23,111.037758,390,7.931,83.60862439
2020-11-10 02:00:00+00:00,0.7,23,111.037758,390,20.817,-1.032809723
2020-11-10 12:30:00+00:00,0.7,23,111.037758,930,14.376,-13.34168058
2020-04-27 15:30:00+00:00,1,24,133.754913,120,6.514,19.40435984
2020-05-25 18:30:00+00:00,4.7000003,24,133.754913,270,17.037,27.83353877
2020-05-26 19:30:00+00:00,4.7000003,24,133.754913,150,9.52,21.97478992
2020-06-01 17:30:00+00:00,6.2000003,24,133.754913,90,5.01,38.66267465
2020-06-07 13:00:00+00:00,6.0999999,24,133.754913,210,5.511,34.93013972
2020-06-10 01:30:00+00:00,6.0999999,24,133.754913,570,71.66,13.9478091
2020-06-21 21:30:00+00:00,5.5999999,24,133.754913,240,10.022,43.14508082
2020-07-07 01:00:00+00:00,4.9000001,24,133.754913,180,27.561,27.04909111
2020-07-14 16:30:00+00:00,4.9000001,24,133.754913,360,33.575,22.37379002
2020-07-18 09:00:00+00:00,1.9,24,133.754913,90,24.555,55.66687029
2020-07-19 04:00:00+00:00,1.9,24,133.754913,90,25.056,96.16858238
2020-07-25 21:00:00+00:00,5.2000003,24,133.754913,90,17.539,28.23992246
2020-07-26 13:00:00+00:00,5.2000003,24,133.754913,180,39.088,21.88907081
2020-08-08 09:00:00+00:00,6.5999999,24,133.754913,90,16.036,23.92741332
2020-08-21 23:30:00+00:00,5.5999999,24,133.754913,540,43.596,38.40260574
2020-08-31 15:30:00+00:00,4.5,24,133.754913,180,14.531,26.26109697
