2020-05-22 02:30:00+00:00,1,0,0,1,0,1,0,6.5999999,35.0,156.919159,720.0,28.841000000000005,53.06681460420929
2020-05-23 01:30:00+00:00,1,0,0,1,0,1,0,6.5999999,35.0,156.919159,210.0,34.405,97.38119459380903
2020-05-28 07:30:00+00:00,1,0,0,1,0,1,0,4.4000001,35.0,156.919159,300.0,7.084000000000001,28.10559006211182
2020-06-04 22:30:00+00:00,1,0,0,1,0,1,0,4.4000001,35.0,156.919159,510.0,36.428,74.51960030745582
2020-06-05 17:30:00+00:00,1,0,0,1,0,1,0,4.5999999,35.0,156.919159,210.0,30.357,98.73175873768817
2020-06-17 16:30:00+00:00,1,0,0,1,0,1,0,4.9000001,35.0,156.919159,1260.0,30.359000000000005,67.74267927138574
2020-07-21 23:30:00+00:00,1,0,0,1,0,1,0,4.5999999,35.0,156.919159,90.0,18.72,25.966880341880348
2020-07-22 18:00:00+00:00,1,0,0,1,0,1,0,4.5999999,35.0,156.919159,120.0,5.0600000000000005,59.22924901185771
2020-07-24 02:00:00+00:00,1,0,0,1,0,1,0,2.3,35.0,156.919159,420.0,16.191,48.64430856648755
2020-07-24 17:30:00+00:00,1,0,0,1,0,1,0,2.3,35.0,156.919159,150.0,29.346000000000004,41.56954951271044
2020-08-04 06:30:00+00:00,1,0,0,1,0,1,0,4.8000002,35.0,156.919159,390.0,21.252000000000002,44.49463579898364
2020-08-06 04:30:00+00:00,1,0,0,1,0,1,0,4.8000002,35.0,156.919159,570.0,10.120000000000001,59.26877470355731
2020-08-15 20:00:00+00:00,1,0,0,1,0,1,0,6.3000002,35.0,156.919159,750.0,24.793,37.34925180494494
2020-10-11 17:30:00+00:00,1,0,0,1,0,1,0,2.4000001,35.0,156.919159,690.0,61.175000000000004,25.4957090314671
2020-10-29 07:00:00+00:00,1,0,0,1,0,1,0,0.7,35.0,156.919159,870.0,27.133999999999997,15.895186850445905
2020-11-11 12:00:00+00:00,1,0,0,1,0,1,0,0.6,35.0,156.919159,90.0,30.094,21.824948494716548
