startdateTime,TFPrecipBulkAvg
2020-02-08T21:30:00Z,0.06475
2020-02-08T22:00:00Z,0.01625
2020-02-08T22:30:00Z,0.01625
2020-02-08T23:00:00Z,0.113
2020-02-08T23:30:00Z,0.097
2020-02-09T00:00:00Z,0.01625
2020-02-09T00:30:00Z,0.01625
2020-02-09T01:00:00Z,0.08075
2020-02-09T01:30:00Z,0.08075
2020-02-09T02:00:00Z,0.0
2020-02-09T02:30:00Z,0.0
2020-02-09T03:00:00Z,0.01625
2020-02-09T03:30:00Z,0.01625
2020-02-09T04:00:00Z,0.016
2020-02-09T04:30:00Z,0.0
2020-02-09T05:00:00Z,0.0
2020-02-09T05:30:00Z,0.0
2020-02-09T06:00:00Z,0.0
2020-02-09T06:30:00Z,0.01625
2020-02-09T07:00:00Z,0.0
2020-02-09T07:30:00Z,0.0
2020-02-09T08:00:00Z,0.0
2020-02-09T08:30:00Z,0.0
2020-02-09T09:00:00Z,0.0
2020-02-09T09:30:00Z,0.016
2020-02-09T10:00:00Z,0.0
2020-02-09T10:30:00Z,0.0
2020-02-09T11:00:00Z,0.0
2020-02-09T11:30:00Z,0.0
2020-02-09T12:00:00Z,0.0
2020-02-09T12:30:00Z,0.0
2020-02-09T13:00:00Z,0.0
2020-02-09T13:30:00Z,0.016
2020-02-09T14:00:00Z,0.0
2020-02-09T14:30:00Z,0.01625
2020-02-09T15:00:00Z,0.0
2020-02-09T15:30:00Z,0.0
2020-02-09T16:00:00Z,0.0
2020-02-09T16:30:00Z,0.0
2020-02-09T17:00:00Z,0.0
2020-02-09T17:30:00Z,0.0
2020-02-09T18:00:00Z,0.0
2020-02-09T18:30:00Z,0.0
2020-02-09T19:00:00Z,0.0
2020-02-09T19:30:00Z,0.0
2020-02-09T20:00:00Z,0.0
2020-02-09T20:30:00Z,0.0
2020-02-09T21:00:00Z,0.0
2020-02-09T21:30:00Z,0.0
2020-02-09T22:00:00Z,0.0
2020-02-09T22:30:00Z,0.0
2020-02-09T23:00:00Z,0.0
2020-02-09T23:30:00Z,0.0
2020-02-10T00:00:00Z,0.0
2020-02-10T00:30:00Z,0.0
2020-02-10T01:00:00Z,0.0
2020-02-10T01:30:00Z,0.0
2020-02-10T02:00:00Z,0.0
2020-02-10T02:30:00Z,0.0
2020-02-10T03:00:00Z,0.0
2020-02-10T03:30:00Z,0.0
2020-02-10T04:00:00Z,0.0
2020-02-10T04:30:00Z,0.0
2020-02-10T05:00:00Z,0.0
2020-02-10T05:30:00Z,0.0
2020-02-10T06:00:00Z,0.0
2020-02-10T06:30:00Z,0.0
2020-02-10T07:00:00Z,0.0
2020-02-10T07:30:00Z,0.0
2020-02-10T08:00:00Z,0.0
2020-02-10T08:30:00Z,0.0
2020-02-10T09:00:00Z,0.0
2020-02-10T09:30:00Z,0.0
2020-02-10T10:00:00Z,0.0
2020-02-10T10:30:00Z,0.0
2020-02-10T11:00:00Z,0.0
2020-02-10T11:30:00Z,0.0
2020-02-10T12:00:00Z,0.0
2020-02-10T12:30:00Z,0.0
2020-02-10T13:00:00Z,0.0
2020-02-10T13:30:00Z,0.0
2020-02-10T14:00:00Z,0.0
2020-02-10T14:30:00Z,0.0
2020-02-10T15:00:00Z,0.0
2020-02-10T15:30:00Z,0.0
2020-02-10T16:00:00Z,0.0
2020-02-10T16:30:00Z,0.0
2020-02-10T17:00:00Z,0.0
2020-02-10T17:30:00Z,0.0
2020-02-10T18:00:00Z,0.0
2020-02-10T18:30:00Z,0.0
2020-02-10T19:00:00Z,0.0
2020-02-10T19:30:00Z,0.0
2020-02-10T20:00:00Z,0.0
2020-02-10T20:30:00Z,0.0
2020-02-10T21:00:00Z,0.0
2020-02-10T21:30:00Z,0.0
2020-02-10T22:00:00Z,0.0
2020-02-10T22:30:00Z,0.0
2020-02-10T23:00:00Z,0.0
2020-02-10T23:30:00Z,0.0
2020-02-11T00:00:00Z,0.0
2020-02-11T00:30:00Z,0.0
2020-02-11T01:00:00Z,0.0
2020-02-11T01:30:00Z,0.0
2020-02-11T02:00:00Z,0.0
2020-02-11T02:30:00Z,0.0
2020-02-11T03:00:00Z,0.0
2020-02-11T03:30:00Z,0.0
2020-02-11T04:00:00Z,0.0
2020-02-11T04:30:00Z,0.0
2020-02-11T05:00:00Z,0.0
2020-02-11T05:30:00Z,0.0
2020-02-11T06:00:00Z,0.0
2020-02-11T06:30:00Z,0.0
2020-02-11T07:00:00Z,0.0
2020-02-11T07:30:00Z,0.0
2020-02-11T08:00:00Z,0.0
2020-02-11T08:30:00Z,0.0
2020-02-11T09:00:00Z,0.0
2020-02-11T09:30:00Z,0.0
2020-02-11T10:00:00Z,0.0
2020-02-11T10:30:00Z,0.0
2020-02-11T11:00:00Z,0.0
2020-02-11T11:30:00Z,0.0
